Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
 [483] __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::base() const [110] std::set<int, std::less<int>, std::allocator<int> >::clear() [666] std::multimap<int, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> >, std::greater<int>, std::allocator<std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > > > >::multimap()
 [159] __gnu_cxx::__normal_iterator<Edge**, std::vector<Edge*, std::allocator<Edge*> > >::base() const [9] std::set<int, std::less<int>, std::allocator<int> >::insert(int const&) [133] std::multimap<int, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> >, std::greater<int>, std::allocator<std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > > > >::~multimap()
 [188] __gnu_cxx::__normal_iterator<Edge**, std::vector<Edge*, std::allocator<Edge*> > >::operator*() const [76] std::set<int, std::less<int>, std::allocator<int> >::set() [310] std::iterator_traits<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >::difference_type std::__distance<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, std::random_access_iterator_tag)
 [445] __gnu_cxx::__normal_iterator<Edge**, std::vector<Edge*, std::allocator<Edge*> > >::operator+(long) const [139] std::set<int, std::less<int>, std::allocator<int> >::~set() [649] __gnu_cxx::__enable_if<std::__is_scalar<int>::__value, int*>::__type std::__fill_n_a<int*, unsigned long, int>(int*, unsigned long, int const&)
 [524] __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::base() const [26] std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > >::pair(std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > > const&) [421] std::vector<int, std::allocator<int> >* std::__addressof<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >&)
 [157] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [400] std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > >::pair<int const&>(std::piecewise_construct_t, std::tuple<int const&>, std::tuple<>) [368] int const& std::__get_helper<0ul, int const&>(std::_Tuple_impl<0ul, int const&>&)
 [151] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator*() const [401] std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > >::pair<int const&, 0ul>(std::tuple<int const&>&, std::tuple<>&, std::_Index_tuple<0ul>, std::_Index_tuple<>) [525] __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > std::__miter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >)
 [363] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator-(long) const [540] std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > >::pair(std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > >&&) [482] __gnu_cxx::__normal_iterator<Edge**, std::vector<Edge*, std::allocator<Edge*> > > std::__miter_base<__gnu_cxx::__normal_iterator<Edge**, std::vector<Edge*, std::allocator<Edge*> > > >(__gnu_cxx::__normal_iterator<Edge**, std::vector<Edge*, std::allocator<Edge*> > >)
 [263] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator+(long) const [127] std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > >::pair<std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> >&, true>(int const&, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> >&) [316] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::__miter_base<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >)
 [279] bool __gnu_cxx::__ops::_Iter_less_val::operator()<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) const [119] std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > >::pair<int&, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> >&, true>(int&, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> >&) [526] int const* std::__niter_base<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >)
 [190] bool __gnu_cxx::__ops::_Val_less_iter::operator()<int, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(int&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) const [30] std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > >::~pair() [599] Edge** std::__niter_base<Edge**>(Edge**)
  [63] bool __gnu_cxx::__ops::_Iter_less_iter::operator()<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) const [434] std::pair<int const, int>::pair<int const&, 0ul>(std::tuple<int const&>&, std::tuple<>&, std::_Index_tuple<0ul>, std::_Index_tuple<>) [459] Edge** std::__niter_base<Edge**, std::vector<Edge*, std::allocator<Edge*> > >(__gnu_cxx::__normal_iterator<Edge**, std::vector<Edge*, std::allocator<Edge*> > >)
 [193] std::_Select1st<std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > > >::operator()(std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > > const&) const [435] std::pair<int const, int>::pair<int const&>(std::piecewise_construct_t, std::tuple<int const&>, std::tuple<>) [516] std::vector<int, std::allocator<int> >* std::__niter_base<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*)
 [522] std::_Select1st<std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > > >::operator()(std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > >&) const [217] std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node<Edge*>*&, std::_Rb_tree_node_base*&, true>(std::_Rb_tree_node<Edge*>*&, std::_Rb_tree_node_base*&) [265] int* std::__niter_base<int*>(int*)
 [201] std::_Select1st<std::pair<int const, int> >::operator()(std::pair<int const, int> const&) const [460] std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node<std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > > >*&, std::_Rb_tree_node_base*&, true>(std::_Rb_tree_node<std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > > >*&, std::_Rb_tree_node_base*&) [287] int* std::__niter_base<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >)
 [627] std::_Vector_base<Edge*, std::allocator<Edge*> >::_M_get_Tp_allocator() const [237] std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node<int>*&, std::_Rb_tree_node_base*&, true>(std::_Rb_tree_node<int>*&, std::_Rb_tree_node_base*&) [497] __gnu_cxx::__normal_iterator<Edge**, std::vector<Edge*, std::allocator<Edge*> > > std::__niter_wrap<__gnu_cxx::__normal_iterator<Edge**, std::vector<Edge*, std::allocator<Edge*> > >, Edge**>(__gnu_cxx::__normal_iterator<Edge**, std::vector<Edge*, std::allocator<Edge*> > >, Edge**)
 [556] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() const [475] std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node_base*&, std::_Rb_tree_node_base*&, true>(std::_Rb_tree_node_base*&, std::_Rb_tree_node_base*&) [342] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::__niter_wrap<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int*)
 [299] std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [478] std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node<std::pair<int const, int> >*&, std::_Rb_tree_node_base*&, true>(std::_Rb_tree_node<std::pair<int const, int> >*&, std::_Rb_tree_node_base*&) [569] int* std::__niter_wrap<int*>(int* const&, int*)
  [59] std::_Rb_tree_node<Edge*>::_M_valptr() const [420] std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node_base*&, true>(std::_Rb_tree_node_base* const&, std::_Rb_tree_node_base*&) [635] Edge** std::__relocate_a<Edge**, Edge**, std::allocator<Edge*> >(Edge**, Edge**, Edge**, std::allocator<Edge*>&)
 [194] std::_Rb_tree_node<std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > > >::_M_valptr() const [92] std::pair<std::_Rb_tree_iterator<Edge*>, bool>::pair<std::_Rb_tree_iterator<Edge*>, bool, true>(std::_Rb_tree_iterator<Edge*>&&, bool&&) [564] std::vector<int, std::allocator<int> >* std::__relocate_a<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&)
 [202] std::_Rb_tree_node<std::pair<int const, int> >::_M_valptr() const [105] std::pair<std::_Rb_tree_iterator<int>, bool>::pair<std::_Rb_tree_iterator<int>, bool, true>(std::_Rb_tree_iterator<int>&&, bool&&) [307] int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&)
  [57] std::_Rb_tree_node<int>::_M_valptr() const [93] std::pair<std::_Rb_tree_const_iterator<Edge*>, bool>::pair<std::_Rb_tree_iterator<Edge*>&, bool&, true>(std::_Rb_tree_iterator<Edge*>&, bool&) [580] int* std::__copy_move_a<false, int const*, int*>(int const*, int const*, int*)
 [173] std::_Rb_tree_iterator<std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > > >::operator*() const [106] std::pair<std::_Rb_tree_const_iterator<int>, bool>::pair<std::_Rb_tree_iterator<int>&, bool&, true>(std::_Rb_tree_iterator<int>&, bool&) [498] Edge** std::__copy_move_a<true, Edge**, Edge**>(Edge**, Edge**, Edge**)
 [253] std::_Rb_tree_iterator<std::pair<int const, int> >::operator*() const [366] std::tuple<int const&>::tuple(std::tuple<int const&>&&) [512] int* std::__copy_move_a<true, int*, int*>(int*, int*, int*)
 [427] std::_Rb_tree_iterator<std::pair<int const, int> >::operator->() const [367] std::tuple<int const&>::tuple<void, true>(int const&) [311] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::__lower_bound<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int, __gnu_cxx::__ops::_Iter_less_val>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&, __gnu_cxx::__ops::_Iter_less_val)
 [115] std::_Rb_tree_const_iterator<Edge*>::operator*() const [630] std::vector<Edge*, std::allocator<Edge*> >::_S_max_size(std::allocator<Edge*> const&) [447] std::back_insert_iterator<std::vector<int, std::allocator<int> > > std::back_inserter<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >&)
 [397] std::_Rb_tree_const_iterator<std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > > >::_M_const_cast() const [631] std::vector<Edge*, std::allocator<Edge*> >::_S_relocate(Edge**, Edge**, Edge**, std::allocator<Edge*>&) [116] bool std::binary_search<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&)
 [428] std::_Rb_tree_const_iterator<std::pair<int const, int> >::_M_const_cast() const [632] std::vector<Edge*, std::allocator<Edge*> >::_S_do_relocate(Edge**, Edge**, Edge**, std::allocator<Edge*>&, std::integral_constant<bool, true>) [360] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::move_backward<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >)
 [117] std::_Rb_tree_const_iterator<int>::operator*() const [696] std::vector<Edge*, std::allocator<Edge*> >::_M_erase_at_end(Edge**) [581] int* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*)
 [503] std::map<int, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> >, std::less<int>, std::allocator<std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > > > >::size() const [633] std::vector<Edge*, std::allocator<Edge*> >::_S_use_relocate() [499] __gnu_cxx::__normal_iterator<Edge**, std::vector<Edge*, std::allocator<Edge*> > > std::__copy_move_a2<true, __gnu_cxx::__normal_iterator<Edge**, std::vector<Edge*, std::allocator<Edge*> > >, __gnu_cxx::__normal_iterator<Edge**, std::vector<Edge*, std::allocator<Edge*> > > >(__gnu_cxx::__normal_iterator<Edge**, std::vector<Edge*, std::allocator<Edge*> > >, __gnu_cxx::__normal_iterator<Edge**, std::vector<Edge*, std::allocator<Edge*> > >, __gnu_cxx::__normal_iterator<Edge**, std::vector<Edge*, std::allocator<Edge*> > >)
 [221] std::map<int, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> >, std::less<int>, std::allocator<std::pair<int const, std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> > > > >::key_comp() const [141] void std::vector<Edge*, std::allocator<Edge*> >::_M_realloc_insert<Edge* const&>(__gnu_cxx::__normal_iterator<Edge**, std::vector<Edge*, std::allocator<Edge*> > >, Edge* const&) [513] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::__copy_move_a2<true, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >)
 [468] std::map<int, int, std::less<int>, std::allocator<std::pair<int const, int> > >::size() const [634] std::vector<Edge*, std::allocator<Edge*> >::_S_nothrow_relocate(std::integral_constant<bool, true>) [636] std::enable_if<std::__is_bitwise_relocatable<Edge*, void>::value, Edge**>::type std::__relocate_a_1<Edge*, Edge*>(Edge**, Edge**, Edge**, std::allocator<Edge*>&)
 [273] std::map<int, int, std::less<int>, std::allocator<std::pair<int const, int> > >::key_comp() const [473] std::vector<Edge*, std::allocator<Edge*> >::end() [565] std::vector<int, std::allocator<int> >* std::__relocate_a_1<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&)
 [371] std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> >::end() const [474] std::vector<Edge*, std::allocator<Edge*> >::begin() [308] std::enable_if<std::__is_bitwise_relocatable<int, void>::value, int*>::type std::__relocate_a_1<int, int>(int*, int*, int*, std::allocator<int>&)
 [476] std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> >::size() const [697] std::vector<Edge*, std::allocator<Edge*> >::clear() [94] void std::__insertion_sort<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter)
 [372] std::set<Edge*, std::less<Edge*>, std::allocator<Edge*> >::begin() const [98] std::vector<Edge*, std::allocator<Edge*> >::erase(__gnu_cxx::__normal_iterator<Edge* const*, std::vector<Edge*, std::allocator<Edge*> > >) [100] void std::__introsort_loop<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, long, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, long, __gnu_cxx::__ops::_Iter_less_iter)
 [176] std::set<int, std::less<int>, std::allocator<int> >::end() const [99] std::vector<Edge*, std::allocator<Edge*> >::_M_erase(__gnu_cxx::__normal_iterator<Edge**, std::vector<Edge*, std::allocator<Edge*> > >) [90] std::back_insert_iterator<std::vector<int, std::allocator<int> > > std::set_intersection<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, std::back_insert_iterator<std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, std::back_insert_iterator<std::vector<int, std::allocator<int> > >)
 [411] std::set<int, std::less<int>, std::allocator<int> >::size() const [129] std::vector<Edge*, std::allocator<Edge*> >::push_back(Edge* const&) [91] std::back_insert_iterator<std::vector<int, std::allocator<int> > > std::__set_intersection<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, std::back_insert_iterator<std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, std::back_insert_iterator<std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter)
 [412] std::set<int, std::less<int>, std::allocator<int> >::begin() const [698] std::vector<Edge*, std::allocator<Edge*> >::vector() [582] int* std::uninitialized_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*)
  [17] std::less<Edge*>::operator()(Edge*, Edge*) const [699] std::vector<Edge*, std::allocator<Edge*> >::~vector() [264] std::iterator_traits<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >::iterator_category std::__iterator_category<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&)
 [149] std::less<int>::operator()(int const&, int const&) const [16] std::vector<Edge*, std::allocator<Edge*> >::operator[](unsigned long) [596] void std::__relocate_object_a<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&)
 [142] std::vector<Edge*, std::allocator<Edge*> >::_M_check_len(unsigned long, char const*) const [559] std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_max_size(std::allocator<std::vector<int, std::allocator<int> > > const&) [104] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::__unguarded_partition<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter)
  [80] std::vector<Edge*, std::allocator<Edge*> >::size() const [560] std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_relocate(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [361] int* std::__copy_move_backward_a<true, int*, int*>(int*, int*, int*)
 [495] std::vector<Edge*, std::allocator<Edge*> >::cbegin() const [561] std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_do_relocate(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&, std::integral_constant<bool, true>) [89] void std::__final_insertion_sort<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter)
 [628] std::vector<Edge*, std::allocator<Edge*> >::max_size() const [562] std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_use_relocate() [118] void std::__move_median_to_first<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter)
 [603] std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_check_len(unsigned long, char const*) const [607] void std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_realloc_insert<std::vector<int, std::allocator<int> > const&>(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> > const&) [583] int* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, int>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, std::allocator<int>&)
 [515] std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::size() const [563] std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_nothrow_relocate(std::integral_constant<bool, true>) [362] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::__copy_move_backward_a2<true, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >)
 [557] std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::max_size() const [608] std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::end() [227] void std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Val_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Val_less_iter)
 [335] std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [609] std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::begin() [650] int* std::__uninitialized_default_n<int*, unsigned long>(int*, unsigned long)
 [388] std::vector<int, std::allocator<int> >::_M_range_check(unsigned long) const [578] std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::push_back(std::vector<int, std::allocator<int> > const&) [113] void std::__unguarded_insertion_sort<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter)
 [572] std::vector<int, std::allocator<int> >::end() const [622] std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector() [101] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::__unguarded_partition_pivot<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter)
 [261] std::vector<int, std::allocator<int> >::size() const [623] std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~vector() [651] int* std::__uninitialized_default_n_a<int*, unsigned long, int>(int*, unsigned long, std::allocator<int>&)
 [573] std::vector<int, std::allocator<int> >::begin() const [258] std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator[](unsigned long) [369] std::tuple_element<0ul, std::tuple<int const&> >::type& std::get<0ul, int const&>(std::tuple<int const&>&)
 [507] std::vector<int, std::allocator<int> >::cbegin() const [301] std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [334] unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&)
 [302] std::vector<int, std::allocator<int> >::max_size() const [303] std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&) [298] unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&)
